room_type_Entire home/apt,neighbourhood_group_cleansed_Manhattan,accommodates,bathroom_type_baths,bedrooms,bathroom_type_shared,bedrooms_per_accommodates,review_scores_location,gym,room_type_Private room
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.54,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.54,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.46,0.0,0.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.93,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.34,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.26,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.64,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.66,0.0,0.0
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,3.64,0.0,1.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.5,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.39,0.0,1.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.59,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.9,0.0,1.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.83,0.0,0.0
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.99,1.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.98,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.71,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.82,0.0,1.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.86,0.0,0.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.52,0.0,1.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.47,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.35,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.83,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.5,0.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.72,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.14,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.45,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.73,1.0,1.0
1.0,1.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.7494104477611945,1.0,0.0
0.0,1.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.64,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.21,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.57,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.58,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.63,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.46,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.62,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.83,1.0,0.0
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.56,1.0,1.0
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.75,1.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.72,1.0,0.0
0.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.0,1.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,2.0,1.0,2.0,0.0,1.0,4.91,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.73,1.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.71,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.83,0.0,0.0
1.0,1.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.88,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.16,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,1.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.91,0.0,1.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.88,0.0,0.0
1.0,0.0,4.0,0.0,3.0,0.0,0.75,4.29,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.7494104477611945,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.94,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.88,0.0,0.0
1.0,1.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.73,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.94,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.82,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.79,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.97,0.0,1.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,5.0,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.65,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.28,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.63,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.86,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.47,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.76,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.59,0.0,1.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.96,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.43,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.6,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.52,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,1.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.0,0.0,0.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.45,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.15,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.26,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.67,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.71,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.12,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.83,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.8,0.0,0.0
0.0,0.0,6.0,0.0,4.0,0.0,0.6666666666666666,4.92,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,5.0,0.0,2.5,4.79,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.69,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.96,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.58,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.97,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.84,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.6,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.95,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.5,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.7494104477611945,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.44,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.64,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.43,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.92,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.75,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.65,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.68,1.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.56,1.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.87,0.0,1.0
0.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.89,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.55,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.7494104477611945,0.0,1.0
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.23,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.29,0.0,0.0
1.0,1.0,7.0,0.0,1.0,0.0,0.14285714285714285,4.67,0.0,0.0
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.6,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.5,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.92,0.0,0.0
1.0,1.0,7.0,0.0,2.0,0.0,0.2857142857142857,4.44,0.0,0.0
0.0,0.0,4.0,0.0,1.0,0.0,0.25,4.67,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.22,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.19,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.77,0.0,1.0
0.0,1.0,4.0,0.0,2.0,1.0,0.5,4.7494104477611945,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.68,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.94,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.97,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.8,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.83,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.72,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.88,0.0,0.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.84,0.0,0.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.97,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.98,1.0,1.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.75,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,1.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.89,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,0.0,0.0
1.0,1.0,4.0,1.0,2.0,0.0,0.5,4.97,0.0,0.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.68,0.0,0.0
0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.34,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.53,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.86,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.64,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.96,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.25,0.0,1.0
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.6,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.9,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.56,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.86,1.0,1.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.56,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.7,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.97,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.22,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.78,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.75,0.0,1.0
0.0,1.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.82,0.0,0.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,4.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.83,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.94,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.96,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.8,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.88,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.99,0.0,1.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.95,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.91,0.0,1.0
0.0,1.0,4.0,0.0,1.0,0.0,0.25,4.67,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.86,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,5.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.86,0.0,1.0
1.0,1.0,5.0,0.0,1.0,0.0,0.2,4.89,0.0,0.0
0.0,1.0,2.0,0.0,2.0,1.0,1.0,4.67,0.0,1.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.45,0.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.92,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.9,1.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,5.0,1.0,1.0
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.83,0.0,1.0
1.0,1.0,2.0,0.0,5.0,0.0,2.5,4.36,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.96,0.0,1.0
1.0,1.0,4.0,1.0,1.0,0.0,0.25,4.85,0.0,0.0
1.0,1.0,4.0,1.0,1.0,0.0,0.25,4.58,0.0,0.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.95,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.49,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.67,0.0,0.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.83,1.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.03,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.76,0.0,0.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.85,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.67,0.0,0.0
1.0,0.0,6.0,0.0,3.0,0.0,0.5,4.55,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.77,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,1.0
1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.84,0.0,0.0
1.0,0.0,6.0,0.0,2.0,0.0,0.3333333333333333,4.98,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.17,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.83,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.79,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.98,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.58,0.0,1.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.67,1.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.84,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.92,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.29,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.43,0.0,1.0
1.0,0.0,3.0,0.0,2.0,0.0,0.6666666666666666,5.0,0.0,0.0
1.0,1.0,2.0,1.0,1.0,0.0,0.5,5.0,1.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.63,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.67,0.0,1.0
1.0,0.0,5.0,1.0,4.0,0.0,0.8,5.0,0.0,0.0
1.0,0.0,5.0,0.0,1.0,0.0,0.2,4.45,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,5.0,0.0,0.0
1.0,0.0,4.0,1.0,2.0,0.0,0.5,4.71,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.57,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.68,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.52,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.85,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.69,0.0,1.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.38,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,5.0,1.0,4.0,0.0,0.8,4.5,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.91,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.78,0.0,1.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.85,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.0,0.0,1.0
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.33,0.0,1.0
1.0,1.0,2.0,0.0,2.0,0.0,1.0,4.64,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.66,0.0,0.0
0.0,1.0,1.0,0.0,3.0,1.0,3.0,4.57,0.0,1.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.9,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,4.0,0.0,1.0,0.0,0.25,4.75,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.65,0.0,0.0
1.0,1.0,4.0,0.0,2.0,0.0,0.5,4.67,0.0,0.0
0.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.87,0.0,0.0
1.0,0.0,7.0,0.0,3.0,0.0,0.42857142857142855,4.36,0.0,0.0
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.5,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.95,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,4.51,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.81,0.0,0.0
0.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,4.45,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.98,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.88,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.64,0.0,1.0
1.0,1.0,5.0,1.0,3.0,0.0,0.6,4.5,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,3.67,0.0,0.0
0.0,0.0,4.0,0.0,1.0,1.0,0.25,4.82,0.0,1.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.95,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.7494104477611945,0.0,0.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.65,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.46,0.0,0.0
1.0,0.0,4.0,0.0,2.0,0.0,0.5,5.0,1.0,0.0
1.0,0.0,6.0,1.0,4.0,0.0,0.6666666666666666,4.9,0.0,0.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.5,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.75,0.0,0.0
1.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.92,0.0,0.0
1.0,0.0,7.0,1.0,3.0,0.0,0.42857142857142855,4.67,0.0,0.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.33,0.0,0.0
0.0,0.0,2.0,0.0,1.0,0.0,0.5,4.48,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.78,0.0,0.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.88,0.0,1.0
1.0,0.0,5.0,1.0,3.0,0.0,0.6,4.97,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.74,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,4.75,0.0,0.0
1.0,0.0,2.0,0.0,2.0,0.0,1.0,4.86,0.0,0.0
1.0,0.0,4.0,0.0,1.0,0.0,0.25,4.56,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.76,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.98,0.0,1.0
1.0,0.0,6.0,1.0,2.0,0.0,0.3333333333333333,4.43,0.0,0.0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.7494104477611945,0.0,1.0
0.0,0.0,2.0,1.0,1.0,0.0,0.5,4.59,0.0,1.0
0.0,1.0,2.0,0.0,1.0,0.0,0.5,4.58,0.0,1.0
0.0,1.0,2.0,0.0,1.0,1.0,0.5,4.86,0.0,1.0
0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.88,0.0,1.0
1.0,0.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.8,0.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,5.0,0.0,0.0
1.0,0.0,5.0,0.0,2.0,0.0,0.4,4.95,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.85,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0
0.0,0.0,2.0,0.0,1.0,1.0,0.5,4.71,0.0,1.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.14,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.36,0.0,1.0
1.0,1.0,3.0,0.0,3.0,0.0,1.0,4.88,0.0,0.0
1.0,1.0,3.0,0.0,1.0,0.0,0.3333333333333333,4.86,0.0,0.0
1.0,1.0,2.0,0.0,1.0,0.0,0.5,4.74,0.0,0.0
1.0,0.0,7.0,1.0,5.0,0.0,0.7142857142857143,4.98,1.0,0.0
1.0,0.0,2.0,0.0,1.0,0.0,0.5,5.0,0.0,0.0
1.0,0.0,6.0,1.0,3.0,0.0,0.5,4.9,0.0,0.0
